X,Y,OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE
1305018.9548386,250414.045228943,5144,2421,45351,64,Kirkland Post Office,Kirkland Post Office,721 4th Ave,98083
1332757.90985927,169025.964895189,5145,6003007,0000000,600,Belmondo Reach Natural Area,Belmondo Reach Natural Area,17454 201st Pl SE,98038
1263185.00012086,244564.999840438,5146,6600665,1012520,660,Pacific Crest School,Pacific Crest,600 NW Bright St,98107
1300197.49499336,170230.708876774,5147,691,0000000,600,Thomas Teasdale Park,Thomas Teasdale Park,S 23rd St & Williams Ave S,00000
1271873.00013328,165082.000014111,5148,6600247,600823,665,Transportation-Highline,Transportation,17910 8th Ave S,98148
1333717.00013269,279346.000160187,5149,789,21193,660,Bear Creek Elementary School,Bear Creek,18101 Avondale Rd NE,98077
1282212.00012453,162095.000082597,5150,1319,12231,661,Chinook Middle School-Highline,Chinook,18650 42nd Ave S,98188
1305700.82092895,226233.790768027,5151,10000023,103991,663,Seattle University Eastside Center,Seattle U Eastside ,200 112th Ave NE,98004
1310759.00011702,149726.999884278,5152,579,8590,660,Sunrise Elementary School-Kent,Sunrise,22300 132nd Ave SE,98042
1346251.99999702,223830.999969944,5153,175,532317,662,Eastside Catholic High School,Eastside Catholic,232 228th Ave SE,98074
1349739.99991077,206308.999909014,5154,6600633,77692,661,Pacific Cascade Middle School,Pacific Cascade,24635 SE Issaquah Fall City Rd,98029
1351275.00012161,138185.000002444,5155,6600599,667199,661,Summit Trail Middle School,Summit Trail,25600 SE Summit Landsburg Rd,98051
1346028.00011694,137929.999856263,5156,6600596,663049,660,Rock Creek Elementary School,Rock Creek,25700 Maple Valley Black Diamond Rd SE,98038
1345827.99986078,137630.000128195,5157,6600045,860805,665,Administration Center-Tahoma,Admin,25720 Maple Valley Black Diamond Rd SE,98038
1355325.99989361,210210.999979019,5158,6600350,2413,660,Endeavor Elementary School,Endeavor,26205 SE Issaquah Fall City Rd,98029
1266591.2367467,230019.178866521,5159,350106,0000000,350,Afc Sushi @ Qfc #881,Afc Sushi @ Qfc #881,500 MERCER ST,98109
1347429.28274745,199737.083919019,5160,350121,0000000,350,Afc Sushi @ Safeway #3006,Afc Sushi @ Safeway #3006,1451 HIGHLANDS DR NE,98029
1292609.33431669,280161.324316934,5161,350124,0000000,350,Afc Sushi @ Safeway 3500,Afc Sushi @ Safeway #3500,6850 NE BOTHELL WAY,98028
1310787.31502102,199663.994826347,5162,350125,0000000,350,Afc Sushi @ Safeway 558,Afc Sushi @ Safeway #558,6911 COAL CREEK PKWY SE,98059
1320239.44769153,229394.993763193,5163,350128,0000000,350,Afc Sushi @Qfc #826,Afc Sushi @Qfc #826,15600 NE 8TH ST,98008
1263897.65191078,279584.546599105,5164,6005390,983579,600,Boeing Creek Park,Boeing Creek Park,601 NW 175th St,98133
1294249.60793902,279348.537556693,5165,580011,875480,580,Kenmore P&R with bicycle lockers,Kenmore P&R,7346 NE Bothell Way,98028
1304450.41299669,237971.012700349,5166,580019,1019844,580,South Kirkland P&R with bicycle lockers,South Kirkland P&R,10610 NE 38th Pl,98033
1265775.87486036,267518.406033278,5167,90001,0000000,90,Bitter Lake Neighborhood,Bitter Lake,N 130th St & Greenwood Ave N,98133
1280478.99998161,230262.99990119,5168,6600720,442094,660,The Valley School,Valley,318 30th Ave E,98112
1273385.48989044,233756.281956598,5169,6007127,0000000,600,St. Marks Greenbelt,St. Marks Greenbelt,1500 Lakeview Blvd E,98102
1270390.71766478,224142.91863744,5170,351260,0000000,350,Cafe Zum Zum,Cafe Zum Zum,823 3RD AVE,98104
1273004.01197886,251425.095372185,5171,902023,841039,902,Greggs Greenlake Cycle,Greggs Greenlake Cycle,7007 Woodlawn Ave NE,98115
1370368.59808919,193321.745699853,5172,902082,88939,902,Preston Bicycle Repair,Preston Bicycle Repair,8428 Preston-Fall City Rd,98050
1303165.51596019,225917.297634602,5173,902085,117619,902,Sports Authority-Bellevue Way,Sports Authority,44 Bellevue Way NE,98004
1257477.00005394,209968.000136942,5174,1000,464131,662,Seattle Lutheran High School,Seattle Lutheran,4100 SW Genesee St,98116
1297216.99997011,211985.000039935,5175,6600342,194254,665,Mot Office Building,Mot,4120 86th Ave SE,98040
1295395.00000519,211648.000057772,5176,559,192040,660,West Mercer Elementary School,West Mercer,4141 81st Ave SE,98040
1257362.99995385,210109.99985294,5177,994,470501,660,Holy Rosary School,Holy Rosary,4142 42nd Ave SW,98116
1266205.99998435,264111.000118434,5178,1130,12392,660,Christ the King School,Christ the King,415 N 117th St,98133
1297366.9999982,211600.000153765,5179,6600343,189376,664,Crest Learning Center,Crest Learning Center,4150 86th Ave SE,98040
1293156.99988802,143415.000041097,5180,6600671,891662,663,Green River College - Kent Campus,GRC,417 Ramsay Way ,98032
1353612.00004077,83534.0000526905,5181,6600382,392659,661,Thunder Mountain Middle School,Thunder Mountain,42018 264th Ave SE,98022
1283404.0000371,204218.000154018,5182,1041,481274,660,St. Edward School,St. Edward,4212 S Mead St,98118
1343594.00006369,238227.000049278,5183,654,12138,660,Louisa May Alcott School,Louisa May Alcott,4213 228th Ave NE,98053
1327334.00010344,210058.999954939,5184,231,2409,660,Sunset Elementary School,Sunset,4229 W Lake Sammamish Pkwy SE,98008
1282663.99987669,176505.000133932,5185,1272,21155,662,Foster High School,Foster,4242 S 144th St,98168
1282022.99984635,128932.000135764,5186,15,27,662,Thomas Jefferson High School,Thomas Jefferson,4248 S 288th St,98001
1318397.99993086,210708.999967277,5187,174,97,660,Eastgate Elementary School,Eastgate,4255 153rd Ave SE,98006
1303586.00002736,254703.999903604,5188,467,8626,661,Kirkland Middle School,Kirkland,430 18th Ave,98033
1343556.0001397,238942.999929607,5189,6600691,1008082,664,Tesla STEM High School,Tesla STEM,4301 228th Ave NE,98053
1256319.00007336,200949.000130355,5190,1164,483969,660,Gatewood Elementary School,Gatewood,4320 SW Myrtle St,98136
1270520.99988453,162986.999939024,5191,6600459,132,664,Big Picture Schools,Big Picture,440 S 186th St,98148
1282114.99999045,122576.000052527,5192,10,20,661,Kilo Middle School,Kilo,4400 S 308th St,98001
1284478.99985561,244889.999846607,5193,876,345476,660,Laurelhurst Elementary School,Laurelhurst,4530 46th Ave NE,98105
1344118.99999794,214213.999847025,5194,362,12223,661,Pine Lake Middle School,Pine Lake,3200 228th Ave SE,98075
1336281.99992394,235428.000069857,5195,6600175,374731,660,Elizabeth Blackwell Elementary School,Elizabeth Blackwell,3225 205th Pl NE,98074
1375561.00010595,239803.999848023,5196,6600696,1008913,664,Riverview Learning Center,Riverview,32302 NE 50th St,98014
1347364.0000696,70596.000010103,5197,310,208,660,Southwood Elementary School,Southwood,3240 McDougall Ave,98022
1253273.99992977,116716.999959514,5198,2332,2383,660,Green Gables Elementary School,Green Gables,32607 47th Ave SW,98023
1405885.00015336,182429.000096932,5199,6600627,26502,664,Two Rivers School,Two Rivers,330 Ballarat Ave N,98045
1376496.99987435,190785.000117183,5200,6600549,2356,665,Echo Glen Childrens Center,Echo Glen,33010 SE 99th St,98065
1263494.00015903,240710.000004515,5201,1056,757267,663,Seattle Pacific University,Seattle Pacific U,3307 3rd Ave W,98119
1273505.96504319,231142.133969694,5202,5410003,452582,530,Bartell Drugs-Broadway & Pike,Broadway,529 Broadway E,98102
1272703.75601768,238091.021974772,5203,5610006,420038,600,Roger Playground,Roger Playground,Eastlake Ave E & Roanake St,98102
1270678.94805944,226486.0130326,5204,2400004,840439,240,Kreielsheimer Place,Kreielsheimer Place,700 Union St,98101
1311180.12493095,269458.218754694,5205,660080,21178,66,Station 34,34,12703 NE 144th St,98072
1333711.75014319,278939.374989182,5206,660081,21179,66,Station 35,35,17825 Avondale Rd NE,98072
1283883.00006336,125596.02354002,5207,660112,691182,66,Station 65,65,4966 S 289th St,98001
1368647.75015295,104991.711074188,5208,660119,636827,66,Station 2,2,35431 Veazie Cumberland Rd SE,98022
1335715.62507243,79624.6561653614,5209,660120,852491,66,Station 3,3,43407 212th Ave SE,98022
1254080.87495644,237447.093800694,5210,660150,422179,66,Station 41,41,2416 34th Ave W,98199
1321725.24983802,227875.015503943,5211,660003,118015,66,Station 3,3,16100 NE 8th St,98008
1277873.09508844,238375.535185277,5212,2196,0000000,510,Montlake Freeway Station,Montlake Freeway Station,Montlake Blvd E & SR 520,98112
1275197.24709369,245752.667084515,5213,1885,332616,360,University Motel,University M,4731 12th Ave NE,98105
1270246.36887211,267754.266125858,5214,1135,0000000,600,Haller Lake Playground,Haller Lake Playground,N 130th St & Ashworth Ave N,98133
1274888.14174077,135245.190921441,5215,2359,381861,390,Woodmont Library,Woodmont Lib,26809 Pacific Hwy S,98198
1298984.19295803,177393.901899442,5216,2087,578351,530,McLendon Hardware Inc,McLendon Hardware Inc,440 Rainier Ave S,98057
1322296.34810528,251001.648056358,5217,2075,357139,530,Bartell Drugs-Redmond,Bartell Drugs-Redmond,8862 161st Ave NE,98052
1270946.75001727,227296.85885185,5218,1757,839620,60,Paramount Theater Bldg,Paramount Theater Bldg,905 Pine St,98101
1312968.51210219,225373.985072941,5219,159,103737,300,Glendale Golf & Country Club,Glendale GC & Country Club,13440 Main Street,98005
1320838.12005061,243159.686050028,5220,640,0000000,600,Westside Park,Westside Park,156th Ave NE & NE 59th Pl,98052
1271412.46102811,240679.380971268,5221,6007115,0000000,600,Sunnyside Ave N Boat Ramp,Sunnyside Ave N Boat Ramp,2301 NE Northlake Way,98103
1275117.53793553,219592.344077185,5222,6007043,0000000,600,Lewis Park,Lewis Park,1120 15th Ave S,98144
1293981.76201802,235589.269104272,5223,2197,0000000,510,Evergreen Point Freeway Station,Evergreen Point Freeway Station,Evergreen Point Rd & SR 520,98039
1276053.27786194,222944.478777111,5224,2389,0000000,240,Langston Hughes Performing Arts Center,Langston Huges Performing Arts Center,107 17th Ave S,98122
1267453.07098103,208148.275101855,5225,6007443,0000000,600,Terminal 108 Park,Terminal 108 Park,Diagonal Ave S off E Marginal Way S,98134
1320256.50015086,235577.202855438,5226,1433,0000000,420,Overlake Industrial Area,Overlake Industrial Area,148th Ave NE & SH 520,98052
1225401.57798444,125950.961150348,5227,2213,0000000,510,Tahlequah Ferry Terminal,Tahlequah Ferry Terminal,Vashon Hwy SW & SW Pohl Rd,00000
1270016.3575211,228034.78979069,5228,1829,840200,60,Seattle Telco Credit Union,Seattle Telco Credit Union,800 Stewart St,98101
1263173.39614144,194346.440500855,5229,351638,0000000,350,Cigarette Depot,Cigarette Depot,9001 DELRIDGE WAY SW,98106
1268502.29197969,225734.950886443,5230,351657,0000000,350,"City Fish Company ;  Rsw; Inc.","City Fish Company ;  Rsw; Inc.",1535 PIKE PL,98101
1268620.39673036,243473.16606611,5231,351753,0000000,350,Community Psychiatric Clinic,Community Psychiatric Clinic,4132 STONE WAY N,98103
1301317.28901361,139811.904228941,5232,351136,0000000,350,Burger King #3949,Burger King #3949,25240 104TH AVE SE,98030
1291130.62992503,143858.980124265,5233,570090,1091659,570,Kent/James Street P&R,Kent/James Street P&R,902 W James St,98032
1290393.8702437,142403.260266691,5234,350670,0000000,350,Baskin Robbins Gyros & Donuts,Baskin Robbins Gyros & Donuts,110 WASHINGTON AVE N,98032
1313973.89296544,165692.473202601,5235,350671,0000000,350,Baskins & Robbins Fairwood Ctr,Baskins & Robbins Fairwood Ctr,17330 140TH AVE SE,98058
1258439.7707662,246943.909780771,5236,350672,0000000,350,Bastille Cafe & Bar,Bastille Cafe & Bar,5307 BALLARD AVE NW,98107
1268554.26103586,241593.431636602,5237,350673,0000000,350,Bastyr Center For Natural Health,Bastyr Center For Natural Health,3670 STONE WAY N,98103
1260526.01003203,233841.139070347,5238,350675,0000000,350,Batch 206 Distillery,Batch 206 Distillery,1417 ELLIOTT AVE W,98119
1267641.29895103,227319.478557274,5239,350676,0000000,350,Bathtub Gin & Co.,Bathtub Gin & Co.,2205 2ND AVE 603,98121
1268118.36131711,226227.081463858,5240,350679,0000000,350,Bavarian Meat Products,Bavarian Meat Products,1920 PIKE PL,98101
1269658.26112445,107043.942862108,5241,6006918,0000000,600,Hylebos Blueberry Farm,Hylebos Blueberry Farm,1740 E Howell Pl,00000
1274438.82899112,98329.6948706806,5242,6005305,0000000,600,Olympic View Park - Milton,Olympic View Park - Milton,1740 E Howell Pl,00000
1291985.43497394,99316.685022682,5243,601,876611,600,Pacific City Park,Pacific City Park,3rd Ave SE,98047
1289605.57490428,172587.721879274,5244,1338,0000000,600,Tukwila Park,Tukwila Park,65th Ave S & S 153rd St,98188
1279161.21193478,216819.60585627,5245,2253,471055,600,Amy Yee Tennis Center,Amy Yee Tennis Center,2000 Martin Luther King Jr Way S,98144
1291235.47584394,217211.475151271,5246,555,0000000,600,Secret Park,Secret Park,W Mercer Way & SE 27th St,98040
1290190.08390586,216116.7069996,5247,6002749,0000000,600,Garfield Landing,Garfield Landing,1740 E Howell Pl,00000
1287371.57904419,195846.731135443,5248,6004973,0000000,600,Pritchard Island Beach,Pritchard Island Beach,1740 E Howell Pl,00000
1357495.82888727,275496.473082349,5249,6003139,0000000,600,Dougherty Farmstead,Dougherty Farmstead,26526 NE Cherry Valley Rd,98019
1318500.36094661,232701.280129597,5250,350789,0000000,350,"Bento Box; The","Bento Box; The",15119 NE 24TH ST,98052
1260984.01764619,284456.747812688,5251,350806,0000000,350,Best Teriyaki & Bento,Best Teriyaki & Bento,1437 NW RICHMOND BEACH RD,98177
1356878.29140843,271876.035113275,5252,350807,0000000,350,"Best Teriyaki & Sushi; The","Best Teriyaki & Sushi; The",15410 MAIN ST NE #A,98019
1277859.5209686,155185.94992435,5253,350809,0000000,350,Best Western Airport Inn,Best Western Airport Executel,20717 INTERNATIONAL BL,98198
1267418.37420003,229955.746906772,5254,350810,0000000,350,Best Western Executive Inn,Best Western Executive Inn,200 TAYLOR AVE N,98109
1292743.67623961,113236.998717442,5255,350811,0000000,350,Best Western Peppertree,Best Western Peppertree,401 8TH ST SW,98001
1308365.93108428,120843.350958765,5256,351355,0000000,350,Casa Cabana,Casa Cabana Mexican Restaurant,12722 SE 312TH ST #H,98092
1303042.54573369,226021.485090271,5257,351356,0000000,350,Casa D'S Taqueria Corp,Casa D'S Taqueria Corp,102 BELLEVUE WAY NE,98004
1269182.27159086,165661.722936019,5258,351357,0000000,350,Casa Durango,Casa Durango,17644 1ST AVE S,98148
1274245.97110911,250005.566059023,5259,351359,0000000,350,Casa Patron,Casa Patron,805 NE 65TH ST,98115
1297292.7088082,164811.419518515,5260,351361,0000000,350,Cascade Catering,Cascade Catering,251 SW 41ST ST,98057
1306008.45614044,170231.780068859,5261,351362,0000000,350,Cascade Elementary School,Cascade Elementary School,16022 116TH AVE SE,98058
1321924.00764261,248941.974682271,5262,351364,0000000,350,Cascade Grind,Cascade Grind,8005 161ST AVE NE,98052
1266791.6497317,186879.492508277,5263,351365,0000000,350,Cascade Junior High School,Cascade Middle School,11212 10TH AVE SW,98146
1417700.00014536,172554.000161931,5264,6600547,24368,665,Camp Waskowitz,Camp Waskowitz,45505 SE 150th St,98045
1329334.52497378,168091.070111439,5265,734,0000000,600,Maple Valley Heights Park,Maple Valley Heights Park,188th Ave SE & SE 164th St,98058
1259447.13489319,203769.010894522,5266,1112,761778,390,High Point Library,High Point Lib,3411 SW Raymond St,98126
1264029.84915294,229490.65006794,5267,1797,448421,60,Post Intelligencer Bldg,Post Intelligencer Bldg,101 Elliott Ave W,98119
1339361.47309569,140983.677475944,5268,530,660835,390,Maple Valley Library,Maple Valley Lib,21844 SE 248th St,98038
1258103.12511402,248156.498891026,5269,2048,832415,530,Bartell Drugs-Ballard,Bartell Drugs-Ballard,5605 22nd Ave NW,98107
1270113.18803611,226320.410017356,5270,1621,438355,330,Kaiser Permanente - Downtown Seattle,Kaiser Permanente - Downtown Seattle,1420 5th Ave,98101
1280341.24008653,218621.679023772,5271,6007172,0000000,600,Mt Baker Ridge Viewpoint,Mt Baker Ridge Viewpoint,1403 31st Ave S,98144
1272811.49005419,266834.816849276,5272,1094,0000000,600,North Acres Park,North Acres Park,1st Ave NE & NE 130th St,98133
1313692.50015552,181014.656140849,5273,2241,0000000,530,Renton QFC,Renton QFC,4800 NE 4th St,98059
1282323.41788068,291944.565842271,5274,2054,0000000,530,Bartell Drugs-Cedar Plaza,Bartell Drugs-Cedar Plaza,22803 44th Ave W,98043
1270261.87507468,223406.781986356,5275,1692,831935,60,Lowman Bldg,Lowman Bldg,107 Cherry St,98104
1305682.6250992,269169.594003856,5276,514,0000000,600,Winsor Vista Park,Winsor Vista Park,NE 143rd St,98034
1302984.26304185,280786.505153194,5277,650041,177055,65,Bothell Police Department,Bothell PD,18410 101st Ave NE,98011
1267848.0409916,230450.710155681,5278,3600014,836070,360,Seattle Pacific Hotel,Seattle Pacific Hotel,325 Aurora Ave N,98109
1255766.6379891,188561.123987526,5279,6007212,0000000,600,Arroyos Natural Area,Arroyos Natural Area,4120 SW Arroyo Dr.,98146
1343754.08504535,198258.68398869,5280,2689,572713,330,Virginia Mason Clinic-Issaquah,Virginia Mason Clinic-Issaquah,100 NE Gilman Blvd,98027
1374201.80269311,238822.609750435,5281,352111,0000000,350,Dog Mountain'S Farm To Table,Dog Mountain'S Farm To Table,4721 Tolt AVE,98014
1268197.99993736,283331.000064194,5282,9010058,139814,901,Shoreline Park and Ride Ballot Drop Box,Shoreline Park & Ride (445),18821 Aurora Ave N,98133
1274851.57291627,257306.56490843,5283,350938,0000000,350,Blue Saucer,Blue Saucer,9127 ROOSEVELT WAY NE,98115
1270670.37491386,224423.09393011,5284,2031,0000000,60,4th Avenue Plaza,4th Avenue Plaza,4th Ave & Marion St,98164
1268552.63407061,225302.799847856,5285,1698,440476,60,Market Square,Market Square,1414 Alaskan Way,98101
1226097.62514877,231220.436962694,5286,2112,0000000,530,WSF-Bainbridge,WSF-Bainbridge,Ferry Terminal,98110
1267245.27087168,277288.256900355,5287,1154,0000000,600,Richmond Highlands Park,Richmond Highlands Park,Linden Ave N & N 167th St,98133
1275305.26787503,179712.452052355,5288,1280,0000000,600,North SeaTac Park,North Seatac Park,S 136th St & Des Moines Memorial Dr,98168
1280928.12506761,231773.00016202,5289,660143,440755,66,Station 34,34,633 32nd Ave E,98112
1271138.24996236,223632.968869939,5290,405,0000000,600,Borden Playfield,Borden Playfield,James St & 4th Ave,98104
1272195.41713935,273558.321446851,5291,1158,0000000,600,Twin Ponds Park,Twin Ponds Park,N 155th St & Corliss Ave N,98133
1304744.91601661,260194.988921598,5292,6007277,35260,600,McAuliffe Park,McAuliffe Park,10824 NE 116th St,98034
1275007.01092561,244610.636888266,5293,1883,334245,60,University District Bldg,University District Bldg,1107 NE 45th St,98105
1303727.39607002,249897.523952276,5294,2266,36874,530,Kirkland QFC,Kirkland QFC,211 Park Place Center,98033
1303857.00014153,223452.000071764,5295,112,82,662,Bellevue High School,Bellevue,10416 SE Wolverine Way,98004
1303271.9999992,136600.999889597,5296,398,8605,664,Kent Phoenix Academy,Phoenix Academy,11000 SE 264th St,98030
1293390.0469941,142657.917893857,5297,420,616801,390,Kent Regional Library,Kent Regional Lib,212 2nd Ave N,98032
1305249.21946993,227098.801505193,5298,351608,0000000,350,Choice Espresso,Choice Espresso,450 110TH AVE NE,98004
1307499.68773803,260190.231713265,5299,351616,0000000,350,Christ Church Kirkland,Christ Church Kirkland,11725 NE 118TH ST,98034
1265039.64798635,231285.803301767,5300,351634,0000000,350,Chutneys Queen Anne,Chutney'S Queen Anne,519 1ST AVE N,98109
1268420.82626335,225943.365167767,5301,351641,0000000,350,Cinnamon Works,Cinnamon Works,1536 PIKE PL,98101
1302741.38557486,154943.955001518,5302,351644,0000000,350,Circle K #1602,Circle K #1602,20727 108TH AVE,98031
1275851.55746485,245748.779297024,5303,351651,0000000,350,Citra,Citra,4730 UNIVERSITY WAY NE,98105
1344283.87958944,193935.808448106,5304,351672,0000000,350,Clark Elementary School,Clark Elementary School,500 2ND AVE SE,98027
1305729.92749803,177092.610179186,5305,351677,0000000,350,Classics Sports Bar,Classics Sports Bar,2431 MAPLE VALLEY HWY,98057
1273406.58827344,114560.493773848,5306,351700,0000000,350,Cockatoo'S Chicken Restaurant,Cockatoo'S Chicken Restaurant,33130 PACIFIC HWY S,98003
1265519.19919261,238247.197187349,5307,351704,0000000,350,Cocoa Chai Chocolates,Cocoa Chai Chocolates,2552 WARREN AVE N,98109
1270641.92713611,223278.345563442,5308,351731,0000000,350,Collins Pub,Collins Pub,526 2ND AVE,98104
1269386.32498853,223319.939312264,5309,351732,0000000,350,Colman Dock News / Candy Lane,Colman Dock News/ Candy Lane,801 S ALASKAN WAY S #G,98104
1301194.10717335,178054.187324271,5310,351747,0000000,350,Common Ground Coffee & Cupcake,Common Ground Coffee & Cupcake,900 S 3RD ST,98057
1323132.98357111,250004.102151185,5311,351781,0000000,350,Corner Market,Corner Market,8460 164TH ST NE,98052
1320821.47605503,132056.247496188,5312,351802,0000000,350,Costco # 1029 - Bakery,Costco #1029,27520 COVINGTON WAY SE,98042
1270859.84828819,209020.172308192,5313,351818,0000000,350,Costco Wholesale  #01 - Bakery,Costco Wholesale,4401 4TH AVE S,98134
1330458.62508777,244732.827916861,5314,641,0000000,600,Sportsman Park,Sportsman Park,187th Ave NE & NE 65th St,98052
1307780.74787144,186578.269029349,5315,660034,588546,66,Station 12,12,1209 Kirkland Ave NE,98056
1282823.81254919,182909.740933359,5316,350232,0000000,350,Allentown Superette,Allentown Superette,12404 42ND AVE S,98168
1276966.69007711,165067.830094934,5317,30019,894588,30,Seattle-Tacoma (SEA-TAC) International Airport,SeaTac ,17801 International Blvd,98158
1322535.99985693,226953.999957517,5318,6600584,111950,660,Calvary Luthern,Calvary Lutheran,16239 NE 6th St,98008
1322154.99996278,232241.999880195,5319,219,66,662,Interlake High School,Interlake,16245 NE 24th St,98008
1322564.00012903,247422.000031933,5320,6600208,354683,665,Administration Center-Lake Washington,Admin,16250 NE 74th St,98052
1322858.99986711,250474.000161514,5321,6600690,536743,664,Transition Academy,Transition Academy,16315 NE 87th St,98052
1321579.00013052,140651.999989688,5322,575,664034,661,Mattson Middle School,Mattson,16400 SE 251st St,98042
1322900.00011319,217073.000034526,5323,228,93,660,Spiritridge Elementary School,Spiritridge,16401 SE 24th St,98008
1320697.99992402,118158.000030264,5324,53,22,660,Lake View Elementary School,Lake View,16401 SE 318th St,98092
1310685.99993494,168754.999885932,5325,726,12171,662,Lindbergh High School,Lindbergh,16426 128th Ave SE,98058
1323948.9999837,282672.000069857,5326,805,81454,660,Wellington Elementary School,Wellington,16501 NE 195th St,98072
1275282.99987493,276786.00003086,5327,1236,18010,660,Ridgecrest Elementary School,Ridgecrest ,16516 10th Ave NE,98155
1316764.99991603,168127.000157684,5328,727,597271,660,Fairwood Elementary School,Fairwood,16600 148th Ave SE,98058
1323742.0000696,235910.000090107,5329,211,63,660,Ardmore Elementary School,Ardmore,16616 NE 32nd St,98008
1324228.00008185,167719.999987438,5330,733,602982,660,Maple Valley Christian Elementary School,Maple Valley Christian,16700 174th Ave SE,98058
1324315.99990585,249015.000126764,5331,635,12151,660,Redmond Elementary School,Redmond,16800 NE 80th St,98052
1276391.99995352,227231.000059694,5332,6600227,447450,664,Seattle World School,Seattle World,1700 E Union St,98122
1350169.14701836,153585.562049016,5333,1200003,852658,120,Maple Valley/Hobart Cemetery,Maple Valley / Hobart,252nd Ave SE,98038
1293938.08854894,171752.470925108,5334,350963,0000000,350,Boeing 25-20 Cafeteria,Boeing Co.,1901 OAKSDALE AVE SW,98055
1302837.90014561,229220.177511767,5335,350984,0000000,350,Boiling Point Chinese Restaurant,Boiling Point Chinese Restaurant,1075 Bellevue WAY NE Ste B-4,98004
1275886.51769677,246104.757259607,5336,351558,0000000,350,Chili'S Deli,Chili'S Deli,5002 UNIVERSITY WAY NE,98105
1323351.55596861,247477.558975935,5337,1916,0000000,690,Redmond Town Center,Redmond Town Center,16495 NE 74th St,98052
1274746.99996269,222801.000061437,5338,1175,442502,660,Bailey Gatzert Elementary School,Bailey Gatzert,1301 E Yesler Way,98122
1276194.00002144,148800.000097856,5339,1365,382195,661,Pacific Middle School,Pacific,22705 24th Ave S,98198
1271091.25005636,228281.953010276,5340,1710,839318,60,Metropolitan Park Bldg,Metropolitan Park Bldg,Boren Ave & Olive Way,98101
1310033.7400846,130561.798057273,5341,6007303,0000000,600,Sun Meadows Park,Sun Meadows Park,131st Ave SE and SE 282nd Way,98042
1272465.6262446,221322.554199442,5342,351164,0000000,350,Bush Garden Restaurant,Bush Garden Restaurant,614 MAYNARD AVE S,98104
1273189.88693519,119125.827162847,5343,351630,0000000,350,Church Chicken,Church Chicken,31717 PACIFIC HWY S,98003
1310688.12066561,212672.273271695,5344,351726,0000000,350,Coldstone Creamery,Coldstone Creamery,3910 FACTORIA MALL SE,98006
1268394.4316311,173838.611109763,5345,351911,0000000,350,Cuautla Grocery & Video,Cuautla Grocery & Video,223 SW 152ND ST,98166
1274669.60543244,181510.032118604,5346,351961,0000000,350,Dakine Grindz,Dakine Grindz,12825 DES MOINES MEMORIAL DR SW,98168
1267720.01336053,227697.708115771,5347,351966,0000000,350,Dan'S Belltown Grocery,Dan'S Belltown Grocery,2221 3RD AVE,98121
1275733.04392236,246710.759656519,5348,351985,0000000,350,Dawgpound,Dawgpound,5201 UNIVERSITY WAY NE,98105
1275502.4508796,152367.105824515,5349,352044,0000000,350,Des Moines Activity Center,Des Moines Activity Center,2045 S 216TH ST,98198
1270835.61113194,223390.671126187,5350,352186,0000000,350,Drexel Deli & Grocery,Drexel Deli & Grocery,523 3RD AVE,98104
1298060.82899112,115370.680473685,5351,352229,0000000,350,East Main Gas Mart,East Main Gas Mart,1204 E MAIN ST NE,98002
1268772.62706894,224246.060819611,5352,352331,0000000,350,Royal Argosy - Prep Kitchen,Argosy,1101 ALASKAN WAY 201,98101
1273855.94203353,227591.653209776,5353,352343,0000000,350,The Comet,"Comet; The",922 E PIKE ST,98122
1290092.68186969,174537.374147937,5354,6007635,606233,600,Starfire Sports Complex,Starfire Sports Complex,14800 Starfire Way,98188
1271280.00000694,128320.00004743,5355,92,2363,660,Nautilus K-8 School,Nautilus K-8,1000 S 289th St,98003
1303560.00007936,218039.000071019,5356,127,108249,660,Enatai Elementary School,Enatai,10615 SE 23rd St,98004
1275992.00009736,250454.999871433,5357,975,338736,662,Roosevelt High School,Roosevelt,1410 NE 66th St,98115
1262655.99986653,123763.999973103,5358,313,868283,660,Adelaide Elementary School,Adelaide,1635 SW 304th St,98023
1270145.99997836,284518.999984771,5359,1133,16147,660,Echo Lake Elementary School,Echo Lake,19345 Wallingford Ave N,98133
1307822.00008552,205651.999910682,5360,181,12178,660,Newport Heights Elementary School,Newport Heights,5225 119th Ave SE,98006
1375364.99984178,239600.999925941,5361,6600209,160,665,Administration Center-Riverview,Admin,32240 NE 50th St,98014
1317701.6305887,184155.05143486,5362,350326,0000000,350,Apollo Elementary School,Apollo Elementary School,15025 SE 117TH ST,98059
1259125.59288536,208722.070542186,5363,350327,0000000,350,Appealing Palate @ Usi Holding Company,"Appealing Palate; Llc",4611 36TH AVE SW,98126
1239710.00015494,160191.999951601,5364,6600619,21169,660,Chautauqua Elementary School,Chatauqua,9309 SW Cemetery Rd,98070
1260596.00004953,192650.999994099,5365,1118,501095,660,Roxhill Elementary School,Roxhill,9430 30th Ave SW,98126
1277395.99991402,258246.000037432,5366,977,258793,660,Sacajawea Elementary School,Sacajawea,9501 20th Ave NE,98115
1238533.99988228,158589.999874771,5367,780,1060717,662,Vashon Island High School,Vashon Island,9600 SW 204th St,98070
1300558.99984777,233316.000028774,5368,123,112995,660,Clyde Hill Elementary School,Clyde Hill,9601 NE 24th St,98004
